Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,Profit
7696,CA-2017-107958,7/2/2017,7/5/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-PA-10000357,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355
7997,US-2017-105998,11/3/2017,11/5/2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,TEC-AC-10004469,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89
9846,CA-2014-163867,6/3/2014,6/6/2014,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,OFF-ST-10000877,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Recycled Steel Personal File for Standard File Folders,132.696,3,0.2,9.9522
1589,CA-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002600,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Belkin QODE FastFit Bluetooth Keyboard,247.8,4,0,34.692
4245,CA-2014-138436,3/26/2014,3/30/2014,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002323,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0,8.619
1631,CA-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002011,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,3,0.2,88.0299
5528,CA-2015-142055,5/8/2015,5/10/2015,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1912,37.94,2,0,18.2112
8211,CA-2017-128769,9/7/2017,9/12/2017,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,0.2,7.1372
2052,CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Novimex Fabric Task Chair,341.488,8,0.3,-73.176
1865,US-2016-100839,10/13/2016,10/17/2016,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,0.2,4.368
6991,CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}","Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0,18.6606
4757,CA-2017-169817,9/21/2017,9/25/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264
115,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652
3793,CA-2015-111325,2/27/2015,2/28/2015,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-AR-10002257,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,6,0.2,2.2044
6292,CA-2017-143756,12/2/2017,12/5/2017,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0,168.4704
4195,CA-2015-154200,6/18/2015,6/22/2015,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,92105,West,OFF-AR-10001044,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0,15.0742
6397,CA-2016-129126,12/14/2016,12/19/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000279,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,7.803
9705,CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-BI-10002897,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,0,5.3949
6866,US-2016-126452,8/21/2016,8/28/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Motorola HK250 Universal Bluetooth Headset,91.96,5,0.2,-20.691
9626,CA-2017-137449,6/29/2017,6/30/2017,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-BO-10000780,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,3,0.32,-96.4704
6423,CA-2014-159121,7/26/2014,8/1/2014,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Draper,Utah,84020,West,TEC-AC-10002006,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Memorex Micro Travel Drive 16 GB,111.93,7,0,34.6983
9319,US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000743,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1977,13.36,2,0,6.4128
8138,CA-2014-103219,11/9/2014,11/13/2014,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,FUR-FU-10004091,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon 200 Class Desk Accessories, Black",56.52,9,0,21.4776
3659,CA-2015-128083,3/12/2015,3/17/2015,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10003194,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,0.2,3.86
8926,CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10000546,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Durable Binders,1.728,3,0.8,-2.6784
291,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-LA-10004689,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 512,18.496,8,0.2,6.2424
9050,CA-2014-124513,9/21/2014,9/25/2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,OFF-AR-10002956,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0,17.1678
5809,CA-2016-149783,9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002987,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Prismacolor Color Pencil Set,31.744,2,0.2,8.3328
722,CA-2016-142335,12/15/2016,12/19/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0,231.4116
9275,US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.574
3092,CA-2016-112123,3/3/2016,3/8/2016,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Pyle PMP37LED,479.95,5,0,129.5865
7545,US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon GuestStacker Chair,906.68,5,0.2,68.001
4966,CA-2015-109708,5/25/2015,5/28/2015,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South,TEC-PH-10001944,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,4,0.2,58.38
1218,US-2017-118087,9/9/2017,9/13/2017,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001867,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024
7592,CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Task Chair, Black",71.246,2,0.3,-19.3382
5115,CA-2016-150658,11/17/2016,11/22/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10004140,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Non-Stick Binders,10.776,3,0.2,3.3675
3146,CA-2017-131828,2/11/2017,2/13/2017,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Leather and Oak Executive Chair, Black",963.136,4,0.2,108.3528
7325,US-2017-126053,12/5/2017,12/8/2017,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,OFF-LA-10003766,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Self-Adhesive Removable Labels,9.45,3,0,4.536
1262,US-2016-144393,10/28/2016,11/4/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834,South,OFF-BI-10004236,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928
3457,CA-2017-136448,9/16/2017,9/18/2017,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001109,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech Trackman Marble Mouse,71.976,3,0.2,19.7934
8221,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396
7570,CA-2014-133830,12/5/2014,12/10/2014,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1933,49.12,4,0,23.0864
6937,CA-2016-129847,9/2/2016,9/4/2016,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448
6233,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002005,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 225,19.44,3,0,9.3312
1330,CA-2016-142762,5/23/2016,5/27/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003691,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Image Series Desk Accessories, Ebony",37.05,3,0,16.302
2933,CA-2015-168564,8/8/2015,8/8/2015,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10000785,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Ergonomic Managers Chair,144.784,1,0.2,10.8588
6237,CA-2016-144400,2/23/2016,2/27/2016,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10004386,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
2711,US-2015-120572,12/11/2015,12/15/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10001098,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Acco D-Ring Binder w/DublLock,12.828,2,0.7,-8.9796
3049,CA-2017-121419,4/2/2017,4/4/2017,First Class,TC-21475,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10004534,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bevis 44 x 96 Conference Tables,411.8,2,0,70.006
9646,US-2017-107979,6/8/2017,6/13/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10002485,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Rogers Deluxe File Chest,35.168,2,0.2,-8.3524
6808,CA-2015-128125,3/31/2015,4/5/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10000357,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3,0.2,35.6613
3253,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003045,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Prang Colored Pencils,7.056,3,0.2,2.205
2322,CA-2015-109470,12/31/2015,1/3/2016,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Tuf-Vin Binders,94.74,3,0,44.5278
8368,CA-2014-109918,9/7/2014,9/12/2014,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0,9.6632
811,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-TA-10002903,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Bevis Round Bullnose 29"" High Table Top",1298.55,5,0,311.652
7427,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696
4750,CA-2016-123526,12/24/2016,12/25/2016,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1898,33.4,5,0,16.032
1693,US-2016-154361,3/14/2016,3/19/2016,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.2905
2065,CA-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10001963,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Tennsco Regal Shelving Units,405.64,4,0,12.1692
212,CA-2015-101007,2/9/2015,2/13/2015,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,TEC-AC-10001266,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
9761,CA-2017-159135,11/4/2017,11/8/2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,72762,South,OFF-AR-10000657,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2,0,1.419
5235,CA-2017-131037,8/22/2017,8/23/2017,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001768,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Hon Racetrack Conference Tables,210.008,1,0.2,2.6251
9725,CA-2015-117898,12/5/2015,12/11/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-EN-10004459,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Security-Tint Envelopes,12.224,2,0.2,4.4312
4466,CA-2015-163895,8/7/2015,8/11/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1,0.2,1.1151
9300,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003676,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
8242,CA-2014-109855,9/1/2014,9/5/2014,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004716,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,0.2,8.3104
245,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
4506,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0,13.1985
9216,CA-2016-152646,11/21/2016,11/26/2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10004451,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 222,32.4,5,0,15.552
1184,CA-2017-138779,1/14/2017,1/15/2017,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003655,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.693
1352,CA-2016-162901,3/28/2016,3/31/2016,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10000649,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Hanging Personal Folder File,31.4,2,0,7.85
5236,CA-2016-111143,11/19/2016,11/22/2016,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10001947,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3,0,15.9384
16,US-2015-118983,11/22/2015,11/26/2015,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Storex DuraTech Recycled Plastic Frosted Binders,2.544,3,0.8,-3.816
4656,CA-2014-160738,5/5/2014,5/10/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032,Central,OFF-ST-10003442,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Eldon Portable Mobile Manager,45.248,2,0.2,3.9592
